id,number_of_retweets,number_of_favorites,created_at,text
998190353776873472,0,0,2018-05-20 13:15:00,b'#GST roadblocks hit Patanjali\xe2\x80\x99s growth in FY18. https://t.co/tNaEb0xizN https://t.co/8gUdfmQtVx'
998182804176465920,1,1,2018-05-20 12:45:00,b'Apple and its rivals bet their futures on these men\xe2\x80\x99s dreams.\nhttps://t.co/EIKrldIFqg https://t.co/uRC5ByswBZ'
998179039054516225,1,4,2018-05-20 12:30:02,"b""Which motorcycle should you buy? Here's a guide to new bikes.\nhttps://t.co/bptCa9Gy92 https://t.co/nZI4srOSEM"""
998176119722467329,8,13,2018-05-20 12:18:26,b'Finance Ministry expects banks to recover over Rs 1 lakh crore with resolution of 12 major NPAs.\xe2\x80\xa6 https://t.co/U64LzlRVOY'
998168992404549632,5,4,2018-05-20 11:50:07,"b'Tesla starts deliveries of dual-motor Model 3 in July, Elon Musk says.\nhttps://t.co/Dg1a9W5Zkh https://t.co/w6cVzolojV'"
998163929875398657,5,11,2018-05-20 11:30:00,"b'The RBI is taking corrective action on weak banks, including telling banks like Dena Bank to stop lending. Will thi\xe2\x80\xa6 https://t.co/FQnizUodbE'"
998160154339102720,6,3,2018-05-20 11:15:00,"b""Nestle is planning to serve the Indian consumer with a host of new products, says @NestleIndia's CMD Suresh Narayan\xe2\x80\xa6 https://t.co/58jQeVJHaR"""
998154949564317697,13,23,2018-05-20 10:54:19,"b'India is the sixth wealthiest country with total wealth of $8,230 billion.\nhttps://t.co/R7jTwQcaXS https://t.co/F8WrsFnmb9'"
998151223587979265,3,2,2018-05-20 10:39:31,"b'PNB refuses to disclose details of Rs 14,000-crore scam. #PNBFraudCase\nhttps://t.co/lssMjeqam9 https://t.co/3fvRzSv6cx'"
998147061139652609,5,2,2018-05-20 10:22:58,"b'Wilful defaults by PNB\xe2\x80\x99s big borrowers jump to Rs 15,200 crore by April-end. #PNBFraudCase\nhttps://t.co/QE7u9eAP0b https://t.co/zNPTMhmLXH'"
998142488601767936,5,3,2018-05-20 10:04:48,"b'Century Textiles to spin off cement business, merge it with UltraTech.\nhttps://t.co/U47UMFLobv https://t.co/V49S3GZGrq'"
998141392403628037,4,4,2018-05-20 10:00:27,b'Delhi to become world\xe2\x80\x99s most populous city in a decade.\nhttps://t.co/WzRued1tyj https://t.co/fD12IqEDo4'
998137505189949440,11,13,2018-05-20 09:45:00,b'Foreign investors pull out $2.65 billion in May.\nhttps://t.co/VXWLDSDcKs https://t.co/gJX6FPFNcU'
998133731549368320,7,14,2018-05-20 09:30:00,b'Wow! The cheapest airfare to New York from Delhi is via Iceland.\nhttps://t.co/ADVuAJLZ53 https://t.co/GyHD16pKXh'
998132713533067264,8,1,2018-05-20 09:25:57,"b'Petrol, diesel touch all-time highs as oil companies hike rates.\nhttps://t.co/2uzrH4bxHh https://t.co/Gja2F9ochu'"
998129955123822592,0,3,2018-05-20 09:15:00,b'The world\xe2\x80\x99s dominant crypto-mining company wants to own AI.\nhttps://t.co/VVvtxi8Lzt https://t.co/0wgseOO8is'
998126373020422144,8,18,2018-05-20 09:00:46,"b""UltraTech to merge Century Textiles' cement business with itself. https://t.co/yGvWug20x0"""
998123791434764294,1,2,2018-05-20 08:50:30,b'Can the OnePlus 6 convert iPhone loyalists?\nhttps://t.co/COEXvTkeC5 https://t.co/wmE3G7OSMq'
998118632428220416,3,10,2018-05-20 08:30:00,"b'RIL gets green nod for Rs 2,338 crore expansion project in Maharashtra.\nhttps://t.co/PgbqT2eV8o https://t.co/2fFeQlb7Gm'"
998111082546978816,9,16,2018-05-20 08:00:00,b'Investors rush to mutual funds; more than 8 lakh folios added in a month.\nhttps://t.co/FHOql0NwSJ https://t.co/B1NPtUcfEZ'
998107305840279552,1,0,2018-05-20 07:45:00,"b'Arbitration panel to hear Vodafone challenge to Rs 22,100-crore tax in February 2019.\nhttps://t.co/gnueMPEGa1 https://t.co/eICh6M29aK'"
998103703998554113,3,5,2018-05-20 07:30:41,"b'Fireside chat with some of the finest trading minds in the country, at @Traderscarnival, brought to your screens ex\xe2\x80\xa6 https://t.co/sEKRRixIxo'"
998102077837426688,2,4,2018-05-20 07:24:13,"b'#Aadhaar, PAN mandatory for customs broker licence, says tax department.\nhttps://t.co/ihcb8UQ9Pz https://t.co/pCjuDPtX8b'"
998099756005056515,0,1,2018-05-20 07:15:00,b'Meghan Markle\xe2\x80\x99s stunning dress reflects a more modern monarchy. #royalwedding2018 \nhttps://t.co/Wy5S1vjC1M https://t.co/WYTRQ7DMxx'
998099199680958465,1,4,2018-05-20 07:12:47,b'Startup Street | Masayoshi Son plans vision fund 2.0. @azmanusmani and @MahimaKapoor12 report.\xe2\x80\xa6 https://t.co/WBBgsy8Mw1'
998094459232337920,0,4,2018-05-20 06:53:57,"b'In #Karnataka, Congress template for 2019 emerges. @sanjaypugalia and  @TamannaInamdar discuss. #KarnatakaVerdict\xe2\x80\xa6 https://t.co/xV3WwCnGhE'"
998089709707382785,1,1,2018-05-20 06:35:05,"b'SEBI to consider penal action against PNB, Gitanjali Gems after the #PNBFraud case.\nhttps://t.co/RpMnAJfuuK https://t.co/3SgpvxVNsQ'"
998084656464474112,7,11,2018-05-20 06:15:00,b'Tata Steel completes Bhushan Steel acquisition.\nhttps://t.co/rdCMJfqwhw https://t.co/GlXaxtrfDG'
998081114991345667,0,4,2018-05-20 06:00:55,"b""China pledges 'significantly\xe2\x80\x99 more U.S. buying, no #tradewar.\nhttps://t.co/iZux84tNcm https://t.co/ba9fmFh48N"""
998077735573405697,0,7,2018-05-20 05:47:30,b'What happens when a bank has to stop lending? @PallaviNahata reports.\nhttps://t.co/W2Tqa6PbWy https://t.co/r0faOXM3ef'
998073333651529728,4,4,2018-05-20 05:30:00,b'What companies and services will get impacted by the General Data Protection Regulation? @PayaswiniLLB\n\nWatch the f\xe2\x80\xa6 https://t.co/rJUL2NEc0q'
998070055999950849,3,9,2018-05-20 05:16:59,"b'Bank Of India to get Rs 1,993 crore from Tata Steel-Bhushan Steel deal.\nhttps://t.co/FDaQZLS0sk https://t.co/ek5gfp0lHK'"
998058233079058432,7,10,2018-05-20 04:30:00,b'How Masayoshi Son became one of the most powerful investors in tech. https://t.co/WbVcjNr8yA'
998043132947247105,0,1,2018-05-20 03:30:00,b'These tech revolutions are further away than you think.\nhttps://t.co/NJnPWbJrVv https://t.co/7UGQ9oImzP'
998028034803425280,1,5,2018-05-20 02:30:00,"b'The hottest market in the world for luxury real estate? Victoria, British Columbia.\nhttps://t.co/SKKI5dp72J https://t.co/oWXbLunm2A'"
998012933920587776,2,3,2018-05-20 01:30:00,b'Which motorcycle should you buy? A guide to new bikes.\nhttps://t.co/bptCa9Gy92 https://t.co/u3tU9iGpDZ'
997997836640940032,10,19,2018-05-20 00:30:00,"b""How Reebok's 3D technology is breaking the mold. https://t.co/Gi5mPJp8HV"""
997982735888089088,1,0,2018-05-19 23:30:00,b'Jet Airways will offer the first ever direct flights from Mumbai to Manchester. \nhttps://t.co/MgQLpGZwzV https://t.co/xsg0tBExlz'
997967636129435648,0,0,2018-05-19 22:30:00,"b""Goldman loses 'queen of commodities'.\nhttps://t.co/FSyqH3gU0E https://t.co/hIkvL4YrTU"""
997937438155792384,2,5,2018-05-19 20:30:00,b'The Boston startup leading the charge on self-driving cars. https://t.co/aADtQcRJtj'
997922337507831808,0,1,2018-05-19 19:30:00,"b'Higher demand, Coal crunch send spot power prices to seven-month high.\nhttps://t.co/qW1jpfor6L https://t.co/M8PCuSANpj'"
997907239137562624,3,6,2018-05-19 18:30:00,b'Is peace with Kim Jong Un even possible?\nhttps://t.co/m5a41pQ1rM https://t.co/O4Isum3Jw3'
997901293485084672,8,9,2018-05-19 18:06:23,"b""Will the drama in Karnataka only make Indian politics more bitter? @sanjaypugalia in conversation with BJP's Sudesh\xe2\x80\xa6 https://t.co/fcB2uYPhAQ"""
997899688803123200,10,12,2018-05-19 18:00:00,b'A bottle of Macallan whisky just sold for a record $1.01 million.\nhttps://t.co/OIATJH6FGe https://t.co/yjFahcHcjQ'
997899068029321216,6,5,2018-05-19 17:57:32,"b'.@hd_kumaraswamy defers swearing in as Chief Minister of Karnataka by 2 days; to now take oath on Wednesday, May 23\xe2\x80\xa6 https://t.co/rGCRs8kqVh'"
997892138753974272,1,3,2018-05-19 17:30:00,b'Sean Combs drops $21 million on a canvas by Kerry James Marshall.\nhttps://t.co/YZDIfyc54H https://t.co/6INKxeYmA1'
997892107640520704,2,6,2018-05-19 17:29:53,"b""Did the Supreme Court's ruling on the #KarnatakaFloorTest come as a blessing in disguise for the Congress? Senior l\xe2\x80\xa6 https://t.co/gDE0Xx2g3g"""
997889719114477568,2,7,2018-05-19 17:20:23,"b""After the #KarnatakaFloorTest that wasn't, Congress template for 2019 emerges, @TamannaInamdar reports.\xe2\x80\xa6 https://t.co/9xrE0seGqf"""
997884592983105537,1,2,2018-05-19 17:00:01,b'Investors and economists are increasingly at odds over the outlook for the world economy.\nhttps://t.co/RgvKsZUl9L https://t.co/Gtw3xN9ODp'
997883735751049216,5,12,2018-05-19 16:56:37,b'Congratulations to the royal couple! #RoyalWedding \xe2\x9a\xa1\xef\xb8\x8f\n\nhttps://t.co/MdTKZG2p7m'
997877578496069632,3,4,2018-05-19 16:32:09,"b'After a 55-hour stint as Karnataka CM, BS Yeddyurappa resigns. #KarnatakaFloorTest \nhttps://t.co/UIYBCc9n8i https://t.co/x565J5ZOW6'"
997877038693343232,8,12,2018-05-19 16:30:00,b'What is a \xe2\x80\x98Sharpe Ratio\xe2\x80\x99 and how can an investor apply it in order to choose a fund better? #BQMutualFundShow\xe2\x80\xa6 https://t.co/Fv36ihGsR2'
997873264197238784,1,2,2018-05-19 16:15:00,b'This Chinese CEO got paid more than Tim Cook or Lloyd Blankfein.\nhttps://t.co/C4EgiCj8pK https://t.co/IKFSmmECyK'
997869493803257856,0,0,2018-05-19 16:00:01,"b'India may cut borrowing in second half of FY19, says Economic Affairs Secretary.\nhttps://t.co/kR59JZFyt3 https://t.co/xxveRKapS7'"
997865714185785346,0,3,2018-05-19 15:45:00,"b'Kumaraswamy to form government on Monday, after Yeddyurappa resigns. #KarnatakaFloorTest \nhttps://t.co/dK6U6cPZ29 https://t.co/U4ny5U0qL6'"
997861958287163392,7,7,2018-05-19 15:30:04,b'In Pictures | Prince Harry and Meghan Markle are now husband and wife. #RoyalWedding \nhttps://t.co/oJIabhG4n4 https://t.co/kcf3uDv3Za'
997861939639406592,2,2,2018-05-19 15:30:00,"b""Should India borrow from Europe's new data protection law? @PayaswiniLLB\n\nWatch the full show here:\xe2\x80\xa6 https://t.co/Q3Phctz2yW"""
997860238836432896,4,11,2018-05-19 15:23:14,b'BloombergQuint gets personal about your finances on its new show Portfolio.\nSend us your income and contact informa\xe2\x80\xa6 https://t.co/pnA3ZlLwml'
997858591192182784,1,6,2018-05-19 15:16:42,"b'Bank of India to get Rs 1,993 crore from Tata Steel-Bhushan Steel deal.\nhttps://t.co/MTD2beT2B8 https://t.co/nOP01Z67Mq'"
997855594135552000,3,2,2018-05-19 15:04:47,b'Opposition strategy will differ state-to-state: @KapilSibal \n#KarnatakaFloorTest \n\nWatch LIVE:\xe2\x80\xa6 https://t.co/aUixM3zATQ'
997855288890978305,0,2,2018-05-19 15:03:34,b'Keeping MLAs together at resort was to prevent poaching: @KapilSibal \n#KarnatakaFloorTest \n\nWatch LIVE:\xe2\x80\xa6 https://t.co/WESLK7YcAX'
997854398096203776,6,13,2018-05-19 15:00:02,b'The markets don\xe2\x80\x99t care about your wants or needs. @ritholtz says set those aside when making investment decisions.\xe2\x80\xa6 https://t.co/YtGhfPCuou'
997854082017779719,2,3,2018-05-19 14:58:47,b'Supreme Court ensured that BJP was not given time to poach MLAs: @KapilSibal \n#KarnatakaFloorTest \n\nWatch LIVE:\xe2\x80\xa6 https://t.co/p9mgPK0A6I'
997851062739480576,3,6,2018-05-19 14:46:47,"b""#KarnatakaFloorTest | \xe2\x9a\xa1\xef\xb8\x8fBJP's @BSYBJP resigned as Karnataka CM. @hd_kumaraswamy stakes claim to form government. He\xe2\x80\xa6 https://t.co/FRrU3Iy3XC"""
997848259312996352,5,9,2018-05-19 14:35:38,b'BS Yeddyuruppa steps down; HD Kumaraswamy stakes claim. Catch all the action of #KarnatakaFloorTest with Syed Nasee\xe2\x80\xa6 https://t.co/ZemBvB76cj'
997845473095553025,4,7,2018-05-19 14:24:34,"b""JD(S)' @hd_kumaraswamy invites political leaders for the oath-taking ceremony on Monday. \n#KarnatakaFloorTest \n\nLiv\xe2\x80\xa6 https://t.co/yGIaja4Zcp"""
997844315106938880,2,4,2018-05-19 14:19:58,b'Have no problems in the alliance: @hd_kumaraswamy\n#KarnatakaFloorTest \n\nLive Blog: https://t.co/5H1QCt7yz2\nWatch LI\xe2\x80\xa6 https://t.co/pIqAXoOphF'
997843930065580032,2,3,2018-05-19 14:18:26,b'Will be able to offer more details in the coming days: @hd_kumaraswamy \n#KarnatakaFloorTest \n\nLive Blog:\xe2\x80\xa6 https://t.co/MovoHqNoOx'
997843066093490176,3,4,2018-05-19 14:15:00,"b""Here's how you can choose a mutual fund that delivers consistent returns. #BQMutualFundShow \nhttps://t.co/GRkx4n4kjE https://t.co/mBdyKmYgOt"""
997842578828603393,2,2,2018-05-19 14:13:04,b'JD(S) and Congress will discuss modalities of alliance on Monday: @hd_kumaraswamy \n#KarnatakaFloorTest \n\nLive Blog:\xe2\x80\xa6 https://t.co/PdYQ3XLYxX'
997842151194099713,0,3,2018-05-19 14:11:22,"b""JD(S)' @hd_kumaraswamy stakes claim to form the government in Karnataka. #KarnatakaFloorTest \n\nLive Blog:\xe2\x80\xa6 https://t.co/RHxUFGlBIK"""
997841484295569410,4,6,2018-05-19 14:08:43,b'#KarnatakaFloorTest | @hd_kumaraswamy addresses the media. #BQLive https://t.co/O3YAhcr4OS'
997839295468769280,0,0,2018-05-19 14:00:01,b'How a migraine drug is easing the headache of high prices.\n(via @bopinion)\nhttps://t.co/wKD5eVIEm8 https://t.co/bbRM0oA3tV'
997835515637399552,8,8,2018-05-19 13:45:00,b'India\xe2\x80\x99s forex reserves slide on RBI intervention.\nhttps://t.co/oGBVeS17NK https://t.co/AGFYmxnoO7'
997831824008134656,3,10,2018-05-19 13:30:20,"b""JD(S)'s HD Kumaraswamy to meet Governer Vajubhai Vala. #KarnatakaFloorTest\n\nFollow all updates:\xe2\x80\xa6 https://t.co/DOR4EnqPw3"""
997831741166571520,4,14,2018-05-19 13:30:00,"b'BQ Portfolio | Out of the 100 large cap mutual funds, 3-4 funds have proven ability to generate consistent alpha, s\xe2\x80\xa6 https://t.co/dsAlGkAVGL'"
997829384424714242,0,2,2018-05-19 13:20:38,b'Jet Airways is not ruling out looking at the sale of Air India.\nhttps://t.co/0VEcLQj1FP https://t.co/h2maIh78ag'
997824196259414016,2,1,2018-05-19 13:00:01,b'The gun controversy is smaller than you think. \n(via @bopinion)\nhttps://t.co/ot7L3XhaK4 https://t.co/e0z559AF4x'
997822042564067330,1,6,2018-05-19 12:51:28,b'Congress is celebrating their defeat: @PrakashJavdekar \n#KarnatakaFloorTest \n\nLive Blog: https://t.co/5H1QCt7yz2\nWa\xe2\x80\xa6 https://t.co/HozvQBWubO'
997821537368469505,1,3,2018-05-19 12:49:27,"b'No decision about H-4 visa until rule-making process complete, U.S. says. \nhttps://t.co/V1wTQJJL74 https://t.co/1f8FxU7fY2'"
997821497694736385,0,6,2018-05-19 12:49:18,b'BJP leader @PrakashJavdekar addresses media after @BSYBJP resigns as Karnataka chief minister. #KarnatakaFloorTest\xe2\x80\xa6 https://t.co/Go1hEKLEmC'
997820416667287555,3,4,2018-05-19 12:45:00,b'Tata Steel completes acquisition of 73% stake in Bhushan Steel.\nhttps://t.co/r6vMYOliBt https://t.co/NrIYmyEKKr'
997819023420207107,5,7,2018-05-19 12:39:28,"b""BJP's BS Yeddyurappa submits resignation as Chief Minister of Karnataka to Governor Vajubhai Vala.\xe2\x80\xa6 https://t.co/IinPCkTpkV"""
997817853796548608,4,9,2018-05-19 12:34:49,b'BJP addresses the media after BS Yeddyurappa (@BSYBJP) resigns as Karnataka chief minister. #KarnatakaFloorTest\xe2\x80\xa6 https://t.co/9rBjRSBEjT'
997816640585764865,2,2,2018-05-19 12:30:00,"b""Will Europe's new data protection law make consumer consent meaningful? @PayaswiniLLB\n\nWatch the full show here:\xe2\x80\xa6 https://t.co/CHQNOb3ijw"""
997812866139897857,2,2,2018-05-19 12:15:00,b'More than Rs 87 crore in cash was seized by government authorities for violation of law during #KarnatakaElections.\xe2\x80\xa6 https://t.co/VFf2QzKd5q'
997811392815288320,5,11,2018-05-19 12:09:09,b'We have been successful in our fight: @DKShivakumar \n#KarnatakaFloorTest\n\nLive Blog: https://t.co/5H1QCt7yz2 https://t.co/EMI8aK5ctT'
997809097910071299,0,2,2018-05-19 12:00:01,b'Here\xe2\x80\x99s where we are one year after special counsel Robert Mueller was appointed. \n(via @bopinion)\nhttps://t.co/0RB79ZIDcv'
997807565990903808,3,7,2018-05-19 11:53:56,"b""It's official! Prince Harry and Meghan Markle have been pronounced husband and wife at the #RoyalWedding \n(via\xe2\x80\xa6 https://t.co/80BJAIOffI"""
997806023539752960,2,2,2018-05-19 11:47:49,"b'\xe2\x80\x9cNarendra Modi and Amit Shah cannot perform their \xe2\x80\x98natak\xe2\x80\x99 in Karnataka\xe2\x80\x9d, says Congress\xe2\x80\x99 BK Hariprasad (\xe2\x80\xa6 https://t.co/kmOZ6SHwNF'"
997805316350750720,5,7,2018-05-19 11:45:00,b'HUL and ITC have the same market capitalisation for the first time in over thirteen years.\nhttps://t.co/t1TA6iuQ2Y https://t.co/AUQAHD52hH'
997802515944091648,3,4,2018-05-19 11:33:52,"b'""Prime Minister Modi is corruption"": @RahulGandhi\n#KarnatakaFloorTest\n\nLive Blog: https://t.co/5H1QCt7yz2\nWatch LIV\xe2\x80\xa6 https://t.co/y0sToASJp3'"
997800522122964993,3,6,2018-05-19 11:25:57,b'BJP believes every single institution can be trampled upon by them: @RahulGandhi \n\nLive Blog:\xe2\x80\xa6 https://t.co/wNdGFq3aGW'
997800229922488320,1,5,2018-05-19 11:24:47,b'#RoyalWedding | Meghan Markle &amp; Prince Harry exchange vows. (via @TheQuint)\n\nFollow all updates here:\xe2\x80\xa6 https://t.co/rQGqFWYRbD'
997798759433097217,0,5,2018-05-19 11:18:57,"b""#KarnatakaFloorTest | Congress workers celebrate in Dehradun after BJP's BS Yeddyurappa resigns as Chief Minister o\xe2\x80\xa6 https://t.co/MQ3stu87ma"""
997798576079196160,4,2,2018-05-19 11:18:13,b'Congress addresses the media after BS Yeddyurappa (@BSYBJP) resigns as Karnataka chief minister.\xe2\x80\xa6 https://t.co/QKqaG6Xlhp'
997796819462774786,4,19,2018-05-19 11:11:14,b'The governor should also resign: @YashwantSinha \n#KarnatakaFloorTest \n\nLive Blog: https://t.co/sFJbwnvbgA\nWatch LIV\xe2\x80\xa6 https://t.co/HNafqaaOef'
997795898259361793,1,4,2018-05-19 11:07:34,"b""@ncbn @BSYBJP @siddaramaiah We are waiting for invitation from the Governor's House: @hd_kumaraswamy\xe2\x80\xa6 https://t.co/acVGGMmtTa"""
997795497631997953,5,12,2018-05-19 11:05:59,b'@ncbn @BSYBJP It is a win for law and democracy: @siddaramaiah \n #KarnatakaFloorTest \n\nLive Blog:\xe2\x80\xa6 https://t.co/3D2UtMikLG'
997794756582428673,9,11,2018-05-19 11:03:02,"b""CM N Chandrababu Naidu (@ncbn) on @BSYBJP's resignation as Karnataka chief minister. #KarnatakaFloorTest \n\nLive Blo\xe2\x80\xa6 https://t.co/7W2dS6r6Tu"""
997793923111247874,2,11,2018-05-19 10:59:44,"b""It's a victory for democracy, the Constitution &amp; the rule of law: Ghulam Nabi Azad\n#KarnatakaFloorTest \n\nLive Blog:\xe2\x80\xa6 https://t.co/6erOZlHWwZ"""
997793443643617286,3,9,2018-05-19 10:57:49,"b""@BSYBJP Governor knew that BJP didn't have the numbers, that's why he gave them a long-rope to break our party: Ghu\xe2\x80\xa6 https://t.co/EaDtRff4EP"""
997792608104669185,1,4,2018-05-19 10:54:30,b'BS Yeddyurappa (@BSYBJP) resigns as Karnataka chief minister ahead of trust vote. #KarnatakaFloorTest\n\nRead:\xe2\x80\xa6 https://t.co/Z7VKuVSqeb'
997791745298575363,3,4,2018-05-19 10:51:04,"b""I'm resigning from the post of chief minister of Karnataka: @BSYBJP \n#KarnatakaFloorTest \n\nLive Blog:\xe2\x80\xa6 https://t.co/aJR2OXrhbO"""
997788871252422656,10,24,2018-05-19 10:39:39,b'#BreakingNews | BS Yeddyurappa resigns as Karnataka Chief Minister. #KarnatakaFloorTest @BSYBJP\nhttps://t.co/nkdgl5Nry7'
997788296754421762,13,13,2018-05-19 10:37:22,b'BS Yeddyurappa resigns as Karnataka Chief Minister. #KarnatakaFloorTest @BSYBJP\n\nLive Blog: https://t.co/CnTbte6wZK\xe2\x80\xa6 https://t.co/nqQDvkNSIL'
